Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
1040196964120518656,"Vanha raatihuone, juhlasali. (1912, Kaupunginmuseo, #helsinki) https://t.co/iC3VKu2ohl",Signe Brander Bot,signebrander,Thu Sep 13 11:14:16 +0000 2018,3,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dm-FoGVXgAATF-W.jpg ,0,1,0
1040242262268174337,"Louhisaaren kartanon sivurakennus (1911, Museovirasto) https://t.co/LXp3IavwLk",Signe Brander Bot,signebrander,Thu Sep 13 14:14:16 +0000 2018,5,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dm-u0zoX0AAOJb5.jpg ,0,0,0
1040287562856841217,"Kaisaniemen lammikko. (1912, Kaupunginmuseo, #helsinki) https://t.co/UO3LRr65mF",Signe Brander Bot,signebrander,Thu Sep 13 17:14:17 +0000 2018,10,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dm_YBocWsAMH8Sj.jpg ,0,1,0
1040468754763841537,"Kadunrakennustöitä Runeberginkatu 54:n ja 56:n kohdalla (1909, Kaupunginmuseo, #helsinki) https://t.co/49CxmpTJKb",Signe Brander Bot,signebrander,Fri Sep 14 05:14:16 +0000 2018,7,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnB80YuWsAAZ_me.jpg ,0,1,0
1040514061232951296,"Kaivokatu 9, 7 (= Asema-aukio) (1907, Kaupunginmuseo, #helsinki) https://t.co/Z6WJj9Z2sW",Signe Brander Bot,signebrander,Fri Sep 14 08:14:18 +0000 2018,23,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnCmBlIXcAA7nOx.jpg ,0,1,0
1040559354418798593,"Marianna Armfeltin koti (1912, Kaupunginmuseo, #helsinki) https://t.co/WH3iYHsxW5",Signe Brander Bot,signebrander,Fri Sep 14 11:14:17 +0000 2018,3,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnDPN-RW0AEjyzT.jpg ,0,1,0
1040604654541959169,"Israel Simonpoika Annalan vuonna 1694 rakentama Iin vanha puukirkko ja kellotapuli (1924, Museovirasto) https://t.co/sKBY29rLEG",Signe Brander Bot,signebrander,Fri Sep 14 14:14:17 +0000 2018,5,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnD4ax9XoAAZaGU.jpg ,0,0,0
1040649952274407425,"Annankatu 14, 16, 18.  Annankatu 14, Sörnäisten Pastorinkansliat ja Eteläinen Suomalainen Pastorinkanslia. (1908, Kaupunginmuseo, #helsinki) https://t.co/1SRl6wkkxY",Signe Brander Bot,signebrander,Fri Sep 14 17:14:17 +0000 2018,11,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnEhnZQWsAANgQZ.jpg ,0,1,0
1040831143275376640,"Konstantininkatu 7, 5 (= Meritullinkatu ). (1909, Kaupunginmuseo, #helsinki) https://t.co/MCJOy5WiTa",Signe Brander Bot,signebrander,Sat Sep 15 05:14:16 +0000 2018,9,1,Indonesian,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnHGaMJXgAA4Y6g.jpg ,0,1,0
1040876443549478912,"Kaisaniemi. (1912, Kaupunginmuseo, #helsinki) https://t.co/wbuURMSLBH",Signe Brander Bot,signebrander,Sat Sep 15 08:14:17 +0000 2018,8,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnHvnAcXcAEGEW9.jpg ,0,1,0
1040921742267564033,"Kalastajatori (= Hylkeenpyytäjänkatu ). Munkkisaaren salmen (Matalasalmi) rannalla (1912, Kaupunginmuseo, #helsinki) https://t.co/WBtw5tCO0Y",Signe Brander Bot,signebrander,Sat Sep 15 11:14:17 +0000 2018,24,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnIYzvPWsAAS1sR.jpg ,0,1,0
1040967039442145281,"Olavinlinna (1901, Museovirasto) https://t.co/PLwiyRQ8WZ",Signe Brander Bot,signebrander,Sat Sep 15 14:14:17 +0000 2018,7,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnJCAX3X0AAVsgv.jpg ,0,0,0
1041012339196264448,"Kasarmikatu 30, 32, 34, 36, 38.  Vasemmalla Pieni Roobertinkatu 1. (1907, Kaupunginmuseo, #helsinki) https://t.co/2TjgkF9iwd",Signe Brander Bot,signebrander,Sat Sep 15 17:14:17 +0000 2018,13,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnJrNJGXoAEjvVv.jpg ,0,1,0
1041193535482064896,"Pojat hakemassa vettä kaivosta Viides linja 5:ssä (1911, Kaupunginmuseo, #helsinki) https://t.co/dF6xz27dfS",Signe Brander Bot,signebrander,Sun Sep 16 05:14:17 +0000 2018,28,5,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnMQAMbW0AANw6E.jpg ,0,1,0
1041238830760779776,"Panoraama Kallion kirkon tornista luoteeseen (1912, Kaupunginmuseo, #helsinki) https://t.co/wI838Or1Lj",Signe Brander Bot,signebrander,Sun Sep 16 08:14:17 +0000 2018,15,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnM5MuVX0AEIh2y.jpg ,0,1,0
1041284128530939904,"Sepänkatu (1909, Kaupunginmuseo, #helsinki) https://t.co/kqWdimHVmj",Signe Brander Bot,signebrander,Sun Sep 16 11:14:17 +0000 2018,6,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnNiZYjXsAAD2g9.jpg ,0,1,0
1041329429681766400,"Nuhjalan kartanon sali; Kuvassa näkyy salista eteiseen johtava ovi. (1911, Museovirasto) https://t.co/LGbQTpVIiz",Signe Brander Bot,signebrander,Sun Sep 16 14:14:17 +0000 2018,4,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnOLmQ2WsAAmznV.jpg ,0,0,0
1041374725249925121,"Näköala Vilhonvuorelta (nykyinen Katri Valan puisto) itäkaakkoon (1908, Kaupunginmuseo, #helsinki) https://t.co/YpC9shcvRO",Signe Brander Bot,signebrander,Sun Sep 16 17:14:16 +0000 2018,18,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnO0yz8W4AEmMYg.jpg ,0,1,0
1041555925943951361,"Pitkäsilta Siltavuorenrannasta nähtynä (1907, Kaupunginmuseo, #helsinki) https://t.co/6rvnAFbNdo",Signe Brander Bot,signebrander,Mon Sep 17 05:14:18 +0000 2018,24,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnRZmEwXoAAeO-3.jpg ,0,1,0
1041601217619738624,"Pasilan veturitallit (1911, Kaupunginmuseo, #helsinki) https://t.co/6zbOnv9tu6",Signe Brander Bot,signebrander,Mon Sep 17 08:14:16 +0000 2018,20,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnSCyahW4AA0bcx.jpg ,0,1,0
1041646521241022464,"Vladimirinkatu (= Kalevankatu ) 28. (1913, Kaupunginmuseo, #helsinki) https://t.co/S5R3BeMBKq",Signe Brander Bot,signebrander,Mon Sep 17 11:14:18 +0000 2018,8,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnSr_bAWwAAc5PI.jpg ,0,1,0
1041691819191328768,"Suur-Merijoen kartanon päärakennus, interiööri (1912, Museovirasto) https://t.co/3Bd9ak74VN",Signe Brander Bot,signebrander,Mon Sep 17 14:14:18 +0000 2018,7,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnTVME-U0AEedX7.jpg ,0,0,0
1041737113207812097,"Siltasaarenkatu 4 pihan puolelta (1908, Kaupunginmuseo, #helsinki) https://t.co/tlPGN2H4CZ",Signe Brander Bot,signebrander,Mon Sep 17 17:14:16 +0000 2018,11,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnT-YkoX4AEsBVc.jpg ,0,1,0
1041918312542814208,"Jenny Florinin koti, Bulevardi 3. Herrainhuone. (1908, Kaupunginmuseo, #helsinki) https://t.co/lViNqN7Tjh",Signe Brander Bot,signebrander,Tue Sep 18 05:14:18 +0000 2018,4,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnWjLxLX0AEA11X.jpg ,0,1,0
1041963605682479104,"Lönnrotinkatu 29. Pihakuva (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/NibhyJOrY4",Signe Brander Bot,signebrander,Tue Sep 18 08:14:16 +0000 2018,14,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnXMYLHXcAAXyaY.jpg ,0,1,0
1042008905755385857,"Läntinen Viertotie 21, 23, 56 - 66 (nykyinen Mannerheimintie 31, 33, 84 - 92) (1908, Kaupunginmuseo, #helsinki) https://t.co/rQODPZbkF6",Signe Brander Bot,signebrander,Tue Sep 18 11:14:17 +0000 2018,6,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnX1k-uXgAAXt3f.jpg ,0,1,0
1042054204460814336,"Kallion kirkon kirkkosali (1910-luku, Museovirasto) https://t.co/f5dEZvqZap",Signe Brander Bot,signebrander,Tue Sep 18 14:14:17 +0000 2018,8,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnYext_W0AEA3JK.jpg ,0,0,0
1042099501111156736,"Konstantininkatu (Meritullinkatu) 21 pihan puolelta. (1913, Kaupunginmuseo, #helsinki) https://t.co/HZyX8bmV30",Signe Brander Bot,signebrander,Tue Sep 18 17:14:16 +0000 2018,8,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnZH-STX0AEuJ_W.jpg ,0,1,0
1042280700467191808,"Huvila Etu-Töölössä. (1908, Kaupunginmuseo, #helsinki) https://t.co/h50hhOu3Me",Signe Brander Bot,signebrander,Wed Sep 19 05:14:18 +0000 2018,23,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnbsxgeW0AErZtf.jpg ,0,1,0
1042416594914353153,"Hahkialan kartano (1913 - 1915, Museovirasto) https://t.co/hxNHIcXQhR",Signe Brander Bot,signebrander,Wed Sep 19 14:14:18 +0000 2018,3,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DndoXm1W4AAmD4q.jpg ,0,0,0
1042461888712466434,"Kasarmikatu 38, 36, 34, 32, 30. (1908, Kaupunginmuseo, #helsinki) https://t.co/1si5BkS87t",Signe Brander Bot,signebrander,Wed Sep 19 17:14:16 +0000 2018,8,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DneRkD6W4AApZQ9.jpg ,0,1,0
1042643087133171712,"Turuntie 14 (= Mannerheimintie 40). (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/Hj1hvcKcAz",Signe Brander Bot,signebrander,Thu Sep 20 05:14:18 +0000 2018,5,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dng2XMXXsAA4Tl9.jpg ,0,1,0
1042688382088957952,"Helsinginkatu 3, 1.  Taustalla Vaasankatu. (1912, Kaupunginmuseo, #helsinki) https://t.co/PdWs2K4Nwy",Signe Brander Bot,signebrander,Thu Sep 20 08:14:17 +0000 2018,13,5,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnhfjtFWsAAiB-R.jpg ,0,1,0
1042733679041228801,"Kulosaari (1908, Kaupunginmuseo, #helsinki) https://t.co/ykJtuvuDQP",Signe Brander Bot,signebrander,Thu Sep 20 11:14:16 +0000 2018,7,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DniIwWLXgAUnGnT.jpg ,0,1,0
1042778976899477506,"Sippolan kartanon sivurakennus (1912, Museovirasto) https://t.co/uDoe0vH9HX",Signe Brander Bot,signebrander,Thu Sep 20 14:14:16 +0000 2018,6,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dnix9BkXgAA5bRj.jpg ,0,0,0
1042824279547699200,"Vanha rautatieasema (1909, Kaupunginmuseo, #helsinki) https://t.co/MSoXMU8RKB",Signe Brander Bot,signebrander,Thu Sep 20 17:14:17 +0000 2018,6,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnjbJ-aXsAEzFHZ.jpg ,0,1,0
1043005471181877249,"Aleksanterinkatu 16 (Remanderin talo), 14 (Brummerin talo), 12 (Balderin talo) (1909, Kaupunginmuseo, #helsinki) https://t.co/T5gGAJ2hct",Signe Brander Bot,signebrander,Fri Sep 21 05:14:17 +0000 2018,8,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dnl_8uYU4AIJpkr.jpg ,0,1,0
1043050769765883904,"Arkadia-teatteri, Läntinen Heikinkatu (1907, Kaupunginmuseo, #helsinki) https://t.co/9gyd0sK0DD",Signe Brander Bot,signebrander,Fri Sep 21 08:14:17 +0000 2018,10,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnmpJcOXsAIolpF.jpg ,0,1,0
1043096067204702209,"Vanha rautatieasema (1909, Kaupunginmuseo, #helsinki) https://t.co/JM6gBJd7RL",Signe Brander Bot,signebrander,Fri Sep 21 11:14:16 +0000 2018,17,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnnSWHLW0AEY9Xy.jpg ,0,1,0
1043141367080341505,"Viikin kartano Pirkkalassa (n. 1911, Museovirasto) https://t.co/2qiTmpxIOH",Signe Brander Bot,signebrander,Fri Sep 21 14:14:17 +0000 2018,10,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dnn7i5tXsAEdUyq.jpg ,0,0,0
1043186663361531904,"Kirkkokatu 3 pihan puolelta. (1913, Kaupunginmuseo, #helsinki) https://t.co/k81g1MB4Bl",Signe Brander Bot,signebrander,Fri Sep 21 17:14:16 +0000 2018,6,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnokvgEXsAIfyzc.jpg ,0,1,0
1043367858561077248,"Vironkatu 2, 4, 6 - Konstantininkatu (=Meritullinkatu) 12b. (1910, Kaupunginmuseo, #helsinki) https://t.co/vvt2EXd5OW",Signe Brander Bot,signebrander,Sat Sep 22 05:14:16 +0000 2018,7,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnrJic1X0AAWJw2.jpg ,0,1,0
1043413154762502144,"Mikonkatu 8. Liikkeitä mm (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/DChJ663iRP",Signe Brander Bot,signebrander,Sat Sep 22 08:14:16 +0000 2018,11,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnryvCcWsAAmLUP.jpg ,0,1,0
1043458453975560193,"Vladimirinkatu (= Kalevankatu ) 43-37. - Albertinkatu 40.  Nya Aktie Bryggerietin panimo. (1913, Kaupunginmuseo, #helsinki) https://t.co/R7qvR2NtmP",Signe Brander Bot,signebrander,Sat Sep 22 11:14:16 +0000 2018,8,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dnsb7zMXcAURN3S.jpg ,0,1,0
1043503760146944000,"Östersundomin kartanon viljamakasiini (1910 - 1911, Museovirasto) https://t.co/l1oqgr3WWr",Signe Brander Bot,signebrander,Sat Sep 22 14:14:18 +0000 2018,6,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DntFI8cXoAAz65Q.jpg ,0,0,0
1043549052166701057,"Munkkisaarenkatu 14, pihan puolelta. (1907, Kaupunginmuseo, #helsinki) https://t.co/V7BNxOUbvm",Signe Brander Bot,signebrander,Sat Sep 22 17:14:16 +0000 2018,13,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DntuVTbXsAAw70z.jpg ,0,1,0
1043730246565089280,"Munkkiniemen kartano (1908, Kaupunginmuseo, #helsinki) https://t.co/KQ1aotD09k",Signe Brander Bot,signebrander,Sun Sep 23 05:14:17 +0000 2018,6,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnwTINBWkAEoSdu.jpg ,0,1,0
1043775545501261825,"Venäjän valtakunnan duuman jäseniä nauttimassa lounasta ensimmäisten yksikamaristen valtiopäivien avajaisien jälkeen 25...(25.05.1907, HKM) https://t.co/gcTrgzeJAR",Signe Brander Bot,signebrander,Sun Sep 23 08:14:17 +0000 2018,7,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dnw8U84XoAACtKc.jpg ,0,0,0
1043820847511871488,"Lastenpäivä 13.5.1913, juhlakulkue Pohjoisella Esplanaadikadulla (11.05.1913, Kaupunginmuseo, #helsinki) https://t.co/uAuTlqe04y",Signe Brander Bot,signebrander,Sun Sep 23 11:14:17 +0000 2018,13,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dnxlh3rWkAETLWl.jpg ,0,1,0
1043866145462398977,"Albert Edelfeltin ateljee Haikon kartanon mailla (n. 1910, Museovirasto) https://t.co/IK9IyLx6Wm",Signe Brander Bot,signebrander,Sun Sep 23 14:14:17 +0000 2018,17,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DnyOujJXsAA7bLq.jpg ,0,0,0
1043911440372047873,"Munkkiniemen kartano (1908, Kaupunginmuseo, #helsinki) https://t.co/G4S6mGRU0A",Signe Brander Bot,signebrander,Sun Sep 23 17:14:16 +0000 2018,6,0,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dny37EuXkAEV3MI.jpg ,0,1,0
1044092635751886850,"Kulosaaren ranta Tullisaarenselällä (1909, Kaupunginmuseo, #helsinki) https://t.co/Krsq5ltTGU",Signe Brander Bot,signebrander,Mon Sep 24 05:14:17 +0000 2018,9,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn1cuBBW0AAQk3T.jpg ,0,1,0
1044137934784524289,"Turuntie 5 (= Mannerheimintie 13) Hesperian huvila (1930 -luku, Kaupunginmuseo, #helsinki) https://t.co/yAUOACxdFv",Signe Brander Bot,signebrander,Mon Sep 24 08:14:17 +0000 2018,11,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn2F6vbX0AA0sm1.jpg ,0,1,0
1044183252058198016,"Etualalla Helsinginkatu 4. Takana matala vaalea kivitalo ja korkea kivitalo pääty kuvaan pain on Vaasankatu 5 - Pengerkatu 30...(1912, HKM) https://t.co/yYLAFhDXbW",Signe Brander Bot,signebrander,Mon Sep 24 11:14:21 +0000 2018,23,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn2vIYSXUAAUqUT.jpg ,0,0,0
1044228531893522432,"vanha Laukon kartano (1911, Museovirasto) https://t.co/7hOog9r12Q",Signe Brander Bot,signebrander,Mon Sep 24 14:14:17 +0000 2018,6,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn3YUNpXsAEDLF0.jpg ,0,0,0
1044273827218378753,"Postinkantajat lähdössä kierrokselle pääpostikonttorin luota (1909, Kaupunginmuseo, #helsinki) https://t.co/jJnlZBqOIw",Signe Brander Bot,signebrander,Mon Sep 24 17:14:16 +0000 2018,25,6,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn4BgwnXcAAOUsy.jpg ,0,1,0
1044455020975017984,"Kaivopuisto. (1911, Kaupunginmuseo, #helsinki) https://t.co/cq8ezbclZO",Signe Brander Bot,signebrander,Tue Sep 25 05:14:16 +0000 2018,15,3,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn6mTn9XcAAOvi4.jpg ,0,1,0
1044500319802142720,"Agricolankatu 8 - Fleminginkatu 3, oikealla Agricolankatu 11. Keskellä Kaiku 9, nykyisen Karhupuiston kohdalla (1911, Kaupunginmuseo) https://t.co/tduOjq0FMB",Signe Brander Bot,signebrander,Tue Sep 25 08:14:16 +0000 2018,18,7,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn7PgWJXkAEgiUA.jpg ,0,0,0
1044545618604109825,"Harjukatu 3, 1. (1908, Kaupunginmuseo, #helsinki) https://t.co/wrepjdjbEv",Signe Brander Bot,signebrander,Tue Sep 25 11:14:16 +0000 2018,12,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn74tGGW0AAI6Pn.jpg ,0,1,0
1044590917536092161,"Kankaisten kartanon salonki Maskussa (1911, Museovirasto) https://t.co/iDvmjYOhgE",Signe Brander Bot,signebrander,Tue Sep 25 14:14:16 +0000 2018,6,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn8h510X0AA4Ah5.jpg ,0,0,0
1044636215507587073,"Nikolainkirkko (Helsingin Tuomiokirkko) ja tapulipaviljonki Unioninkadun puolelta Hallituskadun kulmasta nähtynä. (1907, Kaupunginmuseo) https://t.co/RlYaYO683q",Signe Brander Bot,signebrander,Tue Sep 25 17:14:16 +0000 2018,18,4,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn9LGjCXcAATNyM.jpg ,0,0,0
1044817408760926210,"Kaisaniemen lammikko.Taustalla Kansallisteatteri, valmitunut 1902 (O. Tarjanne). (1912, Kaupunginmuseo, #helsinki) https://t.co/udwMZzyItR",Signe Brander Bot,signebrander,Wed Sep 26 05:14:16 +0000 2018,24,5,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/Dn_v5XwX0AAd8E6.jpg ,0,1,0
1044862706485006342,"Bulevardi 7, 9. Pihakuva. (1913, Kaupunginmuseo, #helsinki) https://t.co/Uqai6lAjGW",Signe Brander Bot,signebrander,Wed Sep 26 08:14:16 +0000 2018,8,2,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DoAZGCaX0AAi-1e.jpg ,0,1,0
1044908005622501376,"Lastenpäivä 11.5.1909, juhlakulkue  Eteläsatamassa Saunakadulla (=Laivasillankatu) (11.05.1909, Kaupunginmuseo, #helsinki) https://t.co/f3kx8Lp3Bw",Signe Brander Bot,signebrander,Wed Sep 26 11:14:16 +0000 2018,14,5,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DoBCSzMWsAAJxl_.jpg ,0,1,0
1044953303669510146,"Vättilän kartanon rakennuksia, Joroisten Vättilän kylä (ennen 1920, Museovirasto) https://t.co/S4AEWOjvq7",Signe Brander Bot,signebrander,Wed Sep 26 14:14:16 +0000 2018,5,1,Finnish,"<a href=""http://www.whatthehelsinki.com"" rel=""nofollow"">Signe Brander Bot</a>",Tweet,Photo,https://pbs.twimg.com/media/DoBrfdnXkAAnqBg.jpg ,0,0,0
